"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sent00","Input.sent00id","Input.sent01","Input.sent01id","Input.sent02","Input.sent02id","Input.sent03","Input.sent03id","Input.sent04","Input.sent04id","Answer.doNotRedirect","Answer.sent00","Answer.sent01","Answer.sent02","Answer.sent03","Answer.sent04","Answer.sentid","Approve","Reject"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3LKC68YZ3BQPLHFS4U41G6IFQFCWOL","A27SMEOPKV84VI","Submitted","Thu Jan 11 05:51:10 PST 2018","Thu Jan 11 05:51:47 PST 2018","Sat Jan 13 05:51:47 PST 2018","","","","37","100% (10/10)","100% (6/6)","100% (6/6)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","2","2","3","1","1","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3N1FSUEFL6NM8I5J4FK2AKNP2854D9","A2IYMT4S5WT96I","Submitted","Thu Jan 11 05:34:38 PST 2018","Thu Jan 11 05:35:27 PST 2018","Sat Jan 13 05:35:27 PST 2018","","","","49","100% (1/1)","100% (1/1)","100% (1/1)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","2","2","3","2","3","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3PQMUDRV7STXO0KKHINHVIDLZVBII1","A1601UNFFAAQOI","Approved","Thu Jan 11 05:15:46 PST 2018","Thu Jan 11 05:16:23 PST 2018","Sat Jan 13 05:16:23 PST 2018","Thu Jan 11 05:21:27 PST 2018","","","37","100% (6/6)","100% (6/6)","100% (6/6)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","3","2","4","1","1","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3PQMUDRV7STXO0KKHINHVIDLZVIII8","A2TZ0VDYZYVD38","Submitted","Thu Jan 11 06:11:29 PST 2018","Thu Jan 11 06:13:27 PST 2018","Sat Jan 13 06:13:27 PST 2018","","","","118","0% (0/0)","0% (0/0)","0% (0/0)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","2","1","4","2","2","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3RXPCZQMQQY8S3IRJN28I7JJ3G81G0","A2OZTBCBOCHF9E","Approved","Thu Jan 11 05:11:11 PST 2018","Thu Jan 11 05:16:38 PST 2018","Sat Jan 13 05:16:38 PST 2018","Thu Jan 11 05:21:27 PST 2018","","","327","100% (3/3)","100% (3/3)","100% (3/3)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","3","3","3","3","2","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3SB5N7Y3O4R8LEX9N4Y84209YOAG0K","A2WKZI3JQCE3Z6","Submitted","Thu Jan 11 06:19:35 PST 2018","Thu Jan 11 06:20:26 PST 2018","Sat Jan 13 06:20:26 PST 2018","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","2","2","4","1","2","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3SNVL38CI5FXHSO8PBC7XVU3EUNCKB","A1V2H0UF94ATWY","Submitted","Thu Jan 11 06:08:45 PST 2018","Thu Jan 11 06:10:28 PST 2018","Sat Jan 13 06:10:28 PST 2018","","","","103","0% (0/0)","0% (0/0)","0% (0/0)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","2","2","4","1","2","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3TY7ZAOG5G7DN0TSDVJN2US255R0K7","A2CFQSHT1TCCRB","Submitted","Thu Jan 11 06:19:16 PST 2018","Thu Jan 11 06:19:44 PST 2018","Sat Jan 13 06:19:44 PST 2018","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","","1","1","2","3","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3U088ZLJVLG4I0N9292QQ5MXSCXW0W","A14VL38I4VK03K","Submitted","Thu Jan 11 05:59:19 PST 2018","Thu Jan 11 05:59:53 PST 2018","Sat Jan 13 05:59:53 PST 2018","","","","34","0% (0/0)","0% (0/0)","0% (0/0)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","3","2","3","3","3","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HACP","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:26 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:26 PST 2018","","","3WETL7AQWUV6M97MPVX0237RBRG35K","A2GTY8GLAYN9BU","Submitted","Thu Jan 11 06:18:50 PST 2018","Thu Jan 11 06:19:03 PST 2018","Sat Jan 13 06:19:03 PST 2018","","","","13","100% (7/7)","100% (5/5)","100% (5/5)","cainochoerus was a kind of extinction even-toed ungulate living in the miocene and pliocene in africa.","30050","chai rong (柴榮) (27 october 921 – 27 july 959) or guo rong (郭榮), also known his temple name shizong (世宗), was the second emperor imperial chinese short-lived later zhou five and ten uk dynasties during the period of 954 until his death.","10048","although the director was changed, harlin was credited as a producer when the finished film was released in 2005.","47","in 2007, the poppaw 2 council headquarters of 58 votes, eliminating opponents little fries.","20049","volunteers are encouraged to participate to the effort to replenish held by volunteers in the framework of the programme in the wild.","40051","","4","3","4","3","3","30050|10048|47|20049|40051"
"302OLP89DZUOIVHSNIUHFXVJM6HCAR","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:27 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:27 PST 2018","","","30BXRYBRP5KFT0T50H9BWXLEETZHWJ","A2M58BWAJ3LCUK","Submitted","Thu Jan 11 05:55:04 PST 2018","Thu Jan 11 05:55:41 PST 2018","Sat Jan 13 05:55:41 PST 2018","","","","37","0% (0/0)","0% (0/0)","0% (0/0)","it has played by the toei prospectus / nittaku prospectuses / nippon ham fighters from 1965 to 1974 and 1975 yakult swallows 1983.","40083","since the delhi sultanate, city delhi had won the political centre of india.","10080","the region was added to the national register of historic sites in 1980.","30082","in 2010, c-nario announced its support for the intel core i7 processor and the microsoft windows embedded standard 2011 platform, as well as its support for intel active management technology (intel amt).","79","during this legislature, he was a year in the board of directors of the federal medical centre in asaba as chairman.","20081","","1","2","4","4","3","40083|10080|30082|79|20081"
"302OLP89DZUOIVHSNIUHFXVJM6HCAR","310QDH87LDM414LBO3MEE820IFFRQ3","Answer a survey about acceptability of sentences","Give us your judgement about how acceptable these sentences are","survey, linguistic acceptability","$0.10","Thu Jan 11 05:09:27 PST 2018","20","BatchId:3074072;OriginalHitTemplateId:920937340;","600","172800","Tue Jan 16 05:09:27 PST 2018","","","30LB5CDZNDX8CVSEDWMXP9GF9EY0ZN","A1G247HMSS8CYM","Submitted","Thu Jan 11 05:25:24 PST 2018","Thu Jan 11 05:27:56 PST 2018","Sat Jan 13 05:27:56 PST 2018","","","","152","0% (0/0)","0% (0/0)","0% (0/0)","it has played by the toei prospectus / nittaku prospectuses / nippon ham fighters from 1965 to 1974 and 1975 yakult swallows 1983.","40083","since the delhi sultanate, city delhi had won the political centre of india.","10080","the region was added to the national register of historic sites in 1980.","30082","in 2010, c-nario announced its support for the intel core i7 processor and the microsoft windows embedded standard 2011 platform, as well as its support for intel active management technology (intel amt).","79","during this legislature, he was a year in the board of directors of the federal medical centre in asaba as chairman.","20081","","3","3","4","4","3","40083|10080|30082|79|20081"
